В ванну посажу, - остервенело защищался я, - в ванну. И попробую вправить;7.1
А усталость напевала: Ложись ты спать, злосчастный эскулап. Выспишься, а утром будет видно. Успокойся, юный неврастеник. Гляди - тьма за окнами покойна, спят стынущие поля, нет никакой грыжи. А утром будет видно. Освоишься... спи... Брось атлас... Все равно ни пса сейчас не разберешь. Грыжевое кольцо...;7.1
В этом году, в феврале, истопник, спускаясь по лестнице, слегка обжёг кочергой одну служащую, Надю Р. Причём служащая эта была отчасти сама виновата. Она вихрем неслась по лестнице и сама наскочила на истопника. На ходу она отстранила его рукой и, по несчастной случайности, наткнулась на кочергу, которая была довольно-таки горяча, если не сказать — раскалена.;7.1
-- Папа, отчего рак?   -- Гм?   -- Когда рак свистнет, тогда, значит, все будет?   -- Гм!..   -- А когда он свистит?;7.1
Петя спать пошел, но думать про рака не перестал. Напротив, мысль эта так засела у него в голове, что вся остальная жизнь утратила всякий интерес.;7.1
Колхозники говорят:  — Наш колхоз — миллионер. Перед затратами он не постоит. Давайте купим пасеку на полном ходу! Чтобы пчёлы уже в ульях сидели. А то если из леса пчёл переведём, они, может быть, окажутся неважные. Может быть, они начнут какой-нибудь жуткий мёд изготовлять, какой-нибудь липовый. А нам надо цветочный.  И вот дали Ивану Панфилычу деньги и послали его в город Тамбов.;7.1
И вот вскоре товарный поезд тронулся. И наша платформа покатилась.;7.1
Панфилыч торжественно стоял на платформе и беседовал с пчёлами.  — Ничего, ребятки,— говорил он им,— докатимся! Маленько потерпите в темноте, а там я вас снова к цветам пущу, И вы уже там, я так думаю, своё возьмёте. Главное, не тревожьтесь, что я вас в темноте везу. Это я вас нарочно брезентом закрыл, чтоб вы сдуру не вылетели на ходу поезда. В противном случае обратно на поезд уже не вскочите.;7.1
Вот Панфилыч снял брезент с платформы. И тотчас целая армия пчёл поднялась к небесам.;7.1
Ну, некоторое количество пчёл успело всё-таки вскочить на ходу. А большая часть осталась в полях и роще.;7.1
И вот поезд скрылся из виду.;7.1
Начальник, замотанный полотенцем, продолжал лежать на диване. Он охал и стонал. Но он ещё больше застонал, когда Панфилыч вошёл в комнату.;7.1
На другой день к вечеру наш славный Панфилыч прибыл со своим живым товаром к месту назначения.;7.1
Однако события и перемены выдавались довольно редко, и обычные дни были похожи друг на друга, как воробьи. Поднималась Ольга без пятнадцати минут шесть, поскольку одинокий чекист Круглов поднимался в шесть, и, справив нужду, забиралась в шкаф. Там она усаживалась на пуфик, подпирала голову руками и слушала звуки своей квартиры. Вот зазвонил будильник у чекиста, тот испуганно всхрапнет напоследок и принимается хрустеть суставами, потягиваясь в постели. Затем он начинает заниматься гирями (гири иногда тупо стукаются друг о друга), приговаривая при этом одно и то же, именно на вдохе:  Гвозди бы делать из этих людей... —  и на выдохе:  Не было б в мире крепче гвоздей, —  а Ольга тем временем подумывала о том, что классик написал, в сущности, вредительские стихи. После гимнастики Круглов долго и основательно умывался на кухне, напевая арию Розины из «Севильского цирюльника», а примерно с половины седьмого его партию постепенно забивали прочие голоса. Начинала постанывать старуха Мясоедова, жалобно так, точно она просила помощи на каком-то неземном языке, сквозь ее стоны мало-помалу прорезалось сладострастное дыхание Ворониных, и старуха вдруг замолчит — видимо, прислушивается к молодым звукам любви — и вспомнит свое былое. После шумели одни Воронины: они нудно спорили, кому выносить горшок, звенели посудой, шаркали тапочками и уморительно трудно одевались, ибо ни одна вещь у них не знала своего места.;7.1
Он делал Джой предложение три раза, вызвав сначала смех, потом желание остаться друзьями и наконец нескрываемую досаду. Он ей не нравился. Она боялась серьезных длинных людей, смотрящих в упор и делающихся печальными от любви. При одной мысли, что такой подчеркнуто сдержанный человек сделается ее мужем, ею овладевали запальчивость, мстительный гнев, обращенный к невидимому насилию.;7.1
- Вы рады, что наши отношения стали простыми? - сказала, помолчав, Джой.  - Этот вопрос исчерпан, я полагаю, - осторожно ответил Кольбер, не без основания предполагая ловушку. - Я дал слово. Впрочем, если...  - Нет, - перебила Джой, - я уже запретила вам, а вы дали слово. Неужели вы хотите нарушить обещание?  - Скорее я умру, - серьезно возразил Кольбер, - чем нарушу обещание, которое я дал вам. Вы можете быть спокойны.;7.1
- Джой, - сказал встревоженный Кольбер, - на вас действует жара. Идемте обратно, там вы будете в тени!;7.1
Идти дальше - значило самой попасть в глупое положение. Некоторое время она еще надеялась, что Кольбер не выдержит и заговорит, но тот лишь задумчиво катал меж ладоней стебель травы. Джой вдруг почувствовала, что этот человек всем своим видом, преданностью и твердостью дает ей урок, и ее охватила такая сильная неприязнь к нему, что она не удержалась от колкости:  - Вы дали слово из трусости. Безопаснее сидеть молча, не так ли?;7.1
Идти дальше - значило самой попасть в глупое положение. Некоторое время она еще надеялась, что Кольбер не выдержит и заговорит, но тот лишь задумчиво катал меж ладоней стебель травы. Джой вдруг почувствовала, что этот человек всем своим видом, преданностью и твердостью дает ей урок, и ее охватила такая сильная неприязнь к нему, что она не удержалась от колкости:  - Вы дали слово из трусости. Безопаснее сидеть молча, не так ли?;7.1
Один я не мог уже к нему приблизиться. Имея от природы романическое воображение, я всех сильнее прежде сего был привязан к человеку, коего жизнь была загадкою и который казался мне героем таинственной какой-то повести. Он любил меня, по крайней мере со мной одним оставлял обыкновенное свое резкое злоречие и говорил о разных предметах с простодушием и необыкновенною приятностию. Но после несчастного вечера мысль, что честь его была замарана и не омыта по его собственной вине, эта мысль меня не покидала и мешала мне обходиться с ним по-прежнему, мне было совестно на него глядеть. Сильвио был слишком умен и опытен, чтобы этого не заметить и не угадывать тому причины. Казалось, это огорчало его, по крайней мере я заметил раза два в нем желание со мною объясниться, но я избегал таких случаев, и Сильвио от меня отступился. С тех пор видался я с ним только при товарищах, и прежние откровенные разговоры наши прекратились.;7.1
В четырех верстах от меня находилось богатое поместье, принадлежащее графине Б***, но в нем жил только управитель, а графиня посетила свое поместье только однажды, в первый год своего замужества, и то прожила там не более месяца. Однако ж во вторую весну моего затворничества разнесся слух, что графиня с мужем приедет на лето в свою деревню. В самом деле, они прибыли в начале июня месяца.;7.1
Приезд богатого соседа есть важная эпоха для деревенских жителей. Помещики и их дворовые люди толкуют о том месяца два прежде и года три спустя. Что касается до меня, то, признаюсь, известие о прибытии молодой и прекрасной соседки сильно на меня подействовало, я горел нетерпением ее увидеть, и потому в первое воскресение по ее приезде отправился после обеда в село *** рекомендоваться их сиятельствам, как ближайший сосед и всепокорнейший слуга.;7.1
Граф и графиня рады были, что я разговорился.;7.1
В кaфе вошли двое новых посетителей - господин с бaкенбaрдaми и дaмa с высоким шиньоном.;7
- Агa! Агa! - громко скaзaл Зигмунд и устaвился нa пaру зa столиком.;7
- Зигмунд молодец, - кокетливо скaзaл Зигмунд, нa всякий случaй передвигaясь по жердочке в дaльний угол клетки, - Зигмунд умницa.;7
- П... по вашим дорогам, - заговорил я деревянными, синенькими губами, - нужно п... привыкнуть ездить.;7
И при этом злобно почему-то уставился на возницу, хотя он, собственно, и не был виноват в такой дороге.;7
В данный момент я этот свой неписаный кодекс поведения нарушил. Сидел, скорчившись, сидел в одних носках, и не где-нибудь в кабинете, а сидел в кухне и, как огнепоклонник, вдохновенно и страстно тянулся к пылающим в плите березовым поленьям. На левой руке у меня стояла перевернутая дном кверху кадушка, и на ней лежали мои ботинки, рядом с ними ободранный, голокожий петух с окровавленной шеей, рядом с петухом его разноцветные перья грудой. Дело в том, что еще в состоянии окоченения я успел произвести целый ряд действий, которых потребовала сама жизнь. Востроносая Аксинья, жена Егорыча, была утверждена мною в должности моей кухарки. Вследствие этого и погиб под ее руками петух. Его я должен был счесть. Я со всеми перезнакомился. Фельдшера звали Демьян Лукич, акушерок - Пелагея Ивановна и Анна Николаевна. Я успел обойти больницу и с совершеннейшей ясностью убедился в том, что инструментарий в ней богатейший. При этом с тою же ясностью я вынужден был признать (про себя, конечно), что очень многих блестящих девственно инструментов назначение мне вовсе неизвестно. Я их не только не держал в руках, но даже, откровенно признаюсь, и не видел.;7
- Как же-с, - сладко заметил Демьян Лукич, - это все стараниями вашего предшественника Леопольда Леопольдовича. Он ведь с утра до вечера оперировал.;7
Фу ты, черт, - подумал я, - как сговорились, честное слово!;7
В тоске и сумерках я прошелся по кабинету. Когда поравнялся с лампой, уважал, как в безграничной тьме полей мелькнул мой бледный лик рядом с огоньками лампы в окне.;7
Часа два в одиночестве я мучил себя и домучил до тех пор, что уж больше мои нервы не выдерживали созданных мною страхов. Тут я начал успокаиваться и даже создавать некоторые планы.;7
Директор учреждения вызвал к себе истопника и сделал ему строгое внушение. Он сказал:  — Тоже, ходишь со своей кочергой — выводишь мне из строя служащих. Надо не зевать по сторонам, а глядеть получше.;7
Маленький Петя Жаботыкин старательно выдирал мочальный хвост у новой лошадки и прислушивался к разговору родителей, убиравших бусы и звезды, чтобы припрятать их до будущего года. А разговор был интересный.;7
Лошадки стояли с невыдранными хвостами, из заводного солдата пружина осталась невыломанной, в паяце пищалка сидела на своем место -- под ложечкой,-- словом, всюду мерзость запустения. Потому что хозяину было не до этой ерунды. Он ходил к раздумывал, как бы так сделать, чтобы рак поскорее свистнул.;7
Панфилыч говорит:  — Как-нибудь я их перевезу. Я знаю пчел. Я всю жизнь имел с ними общение.;7
И вот Панфилыч на двух подводах привёз на станцию шестнадцать ульев.;7
На станции он схлопотал открытую платформу. Поставил на эту платформу свои ульи и покрыл их брезентом.;7
Но во время лекции на станцию вышел начальник и стал давать сигналы машинисту, чтоб тот тронулся в путь.;7
Пишет он что-то в ведомости. И пьёт чай с лимоном.;7
Убедившись, что всё в порядке, Панфилыч сошёл со своей платформы.;7
С этими словами Панфилыч вышел из помещения.;7
А именно: однажды поздним октябрьским вечером 1950 года Ольга Чумовая, ее муж Марк и племянница Вера сидели за чаем под богатым голубым абажуром, который давал как бы лунный свет и бледным сиянием отражался на лицах, скатерти и посуде, по радио передавали последние известия, за окном противно выла сирена, созывая работников ночной смены, Ольга задумчиво прихлебывала чай из китайской чашки, Вера прислушивалась к игривым препирательствам молодоженов Ворониных, а Марк читал за чаем «Войну и мир», он читал, читал, а затем сказал:  — Не понимаю, чего Толстой так восторгается народным характером войны 1812 года?! Какую-то дубину приплел, которая погубила французское нашествие, — черт-те что!.. Народ не должен иметь навыка убийства, иначе это уже будет сборище мерзавцев, а не народ, он должен трудиться, обустраивать свою землю, а защищать национальную территорию обязана армия, которую народ содержит из своих средств. Уж так исстари повелось, что народ созидает и отрывает от себя кусок на прокорм жертвенного сословия, военных, которые в военное время убивают, а по мирному времени учатся убивать. Так вот, если война принимает народный характер, то это значит, что армия никуда не годится и по-хорошему ее следует распустить. Спрашивается: чему тут радоваться, чем гордиться, если народу приходится делать за армию ее дело, бросать, фигурально выражаясь, мастерок и брать на себя страшный грех убийства? Стыдиться этого надо по той простой причине, что если у государства никудышная армия, то это срам!;7
— Ну и что?;7
Ночной этот налет показался Марку столь невероятным, что он даже с интересом прочитал предъявленную бумажку и не мог сдержать нервной улыбки, когда у него изъяли черновик заметки для стенгазеты, томик Достоевского и костяной нож для разрезания бумаги из бивня морского зверя. Улыбаться ему было вроде бы не с руки: увели его, бедолагу, год продержали в тюремной камере, осудили за участие в подпольной фашистской организации и упекли в колымские лагеря. Там он как в воду канул, ни слуху ни духу не было о нем до самого освежающего 1956 года, когда Ольга Чумовая получила из областного отдела госбезопасности свидетельство о смерти ее супруга от воспаления легких и справку, извещающую о том, что за отсутствием состава преступления дело гражданина Чумового производством прекращено.;7
— Чему быть, того не миновать, — сказала Ольга и как-то ушла в себя.;7
Джой Тевис с шестнадцати лет по сей день наносила рану за раной, и, так как она не умела или не хотела их лечить, они без врача заживали довольно быстро. Кольбер был ранен серьезнее других и не скрывал этого.;7
Прогулка в лесу изображала следующее: впереди шла девушка брюнетка небольшого роста, с красивым, немного ленивым лицом, напоминающим улыбку сквозь пальцы, а за ней, неуклюже поводя плечами и сдвинув брови, шел рослый детина, тщательно рассматривая дорогу и заботливо предупреждая о всех препятствиях. Со стороны каждый подумал бы, что Кольбер невозмутимо скучает, но он шел в счастливом, приподнятом настроении и мог бы идти так несколько тысяч лет. Он видел Джой, она была с ним, этого Кольберу было совершенно достаточно.;7
Они остaновились у вешaлки и стaли рaздевaться - мужчинa снял плaщ, повесил его нa крючок, a потом попытaлся нaцепить шляпу нa одну из длинных деревянных шишечек, торчaвших из стены нaд вешaлкой, но промaхнулся, и шляпa, выскочив из его руки, упaлa нa пол. Мужчинa что-то пробормотaл, поднял шляпу, повесил ее все-тaки нa шишечку зaсуетился зa спиной у дaмы, помогaя ей снять шубу. Освободясь от шубы, дaмa блaгосклонно улыбнулaсь, взялa у него сумочку, и вдруг нa ее лице появилaсь рaсстроеннaя гримaсa - зaмок нa сумочке был рaскрыт, и в нее нaбился снег. Дaмa, освободясь от шубы, повесилa сумочку нa плечо, постaвилa зонт в угол, отчего-то повернув его ручкой вниз, взялa своего кaвaлерa под руку и пошлa с ним в зaл.;6.9
Нa этот рaз нa него покосился не только господин с бaкенбaрдaми (он и его спутницa уже стояли у вешaлки и одевaлись), но и хозяйкa, которaя длинной пaлкой попрaвлялa шторы нa окнaх. Зигмунд перевел взгляд нa хозяйку, a с хозяйки - нa стену, где висело несколько кaртин - бaнaльнaя мaринa с луной и мaяком и еще одно огромное, непонятно кaк попaвшее сюдa aвaнгaрдное полотно - вид сверху нa двa открытых рояля, в которых лежaли мертвые Бунюэль и Сaльвaдор Дaли, обa со стрaнно длинными ушaми.;6.9
И тут же, хотя никто не требовал от меня в одиночестве у лампы ипекакуанки, я малодушно перелистал рецептурный справочник, проверил ипекакуанку, а попутно прочитал машинально и о том, что существует на свете какой-то инсипин он не кто иной, как сульфат эфира хининдигликолевой кислоты... Оказывается, вкуса хинина не имеет! Но зачем он? И как его выписать? Он что - порошок? Черт его возьми!;6.9
-- Последний раз делаю елку, -- говорил папа Жаботыкин.-- Один расход, и удовольствия никакого.   -- Я думала, твой отец пришлет нам что-нибудь к празднику,-- вставила maman Жаботыкина.   -- Да, черта с два! Пришлет, когда рак свистнет.   -- А я думал, что он мне живую лошадку подарит,-- поднял голову Петя.   -- Да, черта с два! Когда рак свистнет.;6.9
Пошел на кухню, посоветовался с кухаркой Секлетиньей. Она сказала:   -- Не свистит, потому что у него губов нетути. Как губу наростит, так и свистнет.;6.9
Если бы рачий свист был только символ невозможности, то почему же не говорят: когда слон полетит или когда корова зачирикает. Нет! Здесь чувствуется глубокая народная мудрость. Этого дела так оставить нельзя. Рак свистнуть не может, потому что у него и легких-то нету. Пусть так! Но неужели же не может наука воздействовать на рачий организм и путем подбора и различных влияний заставить его обзавестись легкими.;6.9
Когда он умер, сын взял на себя продолжение отцовского дела. Над этим же работал и правнук его, а праправнук, находя, что в России трудно заниматься серьезной научной работой, переехал в Америку. Американцы не любят длинных имен и скоро перекрестили Жаботыкина в мистера Джеба, и, таким образом, эта славная линия совсем затерялась и скрылась от внимания русских родственников.;6.9
Прошло много, очень много лет. Многое на свете изменилось, но степень счастья человеческого осталась ровно в том же положении, в каком была в тот день, когда Петя Жаботыкин, выдирая у лошадки мочальный хвост, спрашивал:   -- Папа, отчего рак?;6.9
И до того этот мёд всем понравился, что колхозники решили устроить у себя пчеловодство.;6.9
А среди колхозников находился один прекрасный человек, некто Иван Панфилыч, немолодой мужчина лет семидесяти двух. Он в молодые годы занимался пчеловодством.;6.9
А погода была великолепная. Небо голубое. Июльское солнышко блестит. Кругом поля. Цветы растут. Каштановая роща зацветает.;6.9
Через десять минут всё стало тихо.;6.9
И люди, находившиеся на станции, зааплодировали ему. И Панфилыч, как артист, стал раскланиваться с ними. И при этом сказал:  — Опустите ваши воротники! Откройте лица! И перестаньте дрожать за свою судьбу — укусов более не произойдёт.;6.9
Таким вот образом старый шкаф попал на улицу Коммунаров, в двухэтажный бревенчатый дом, в квартиру номер 4, где кроме Ольги Чумовой, ее мужа Марка и племянницы Веры обитали также молодожены Воронины, умирающая старуха Мясоедова и одинокий чекист Круглов. Комната Ольги была до того маленькая, что шкаф сильно затруднил передвижение от двери к обеденному столу, а впрочем, это было еще терпимое неудобство по сравнению с тем, что квартира номер 4 делилась на закутки фанерными перегородками, и так называемая слышимость превышала всякую меру человеческого терпения, запоет ли одинокий чекист Круглов арию Розины из «Севильского цирюльника», примется ли стенать старуха Мясоедова, или займутся своим делом молодожены — все было слышно в мельчайших подробностях и деталях, Марк сядет писать заметку в стенную газету, и то старуха Мясоедова расшумится: дескать, спасу нет от мышей, хотя это всего-навсего поскрипывает перо. Как раз из-за ненормальной слышимости в квартире номер 4 и случилась история, которая представляется маловероятной в наши сравнительно безвредные времена.;6.9
Вера сказала:    — Ну, это он принижает наши достижения: у нас люди всех профессий поставлены на должную высоту. Я прямо ужасно горжусь нашей страной, несмотря даже на то, что который год не могу построить себе пальто.;6.9
— Зинк! — говорил сам. — Куда, к черту, запропастились мои носки?!;6.9
— Наверное, у них муку без очереди дают, — гадает сама, и Ольга чувствовала, что у Зинаиды Ворониной в эту минуту на лице оживает мысль. — У них, поди, тогда произойдет социалистическая революция, когда начнутся очереди за мукой.;6.9
Сам говорит на это с поддельной силой:    — Ты давай сворачивай эту враждебную пропаганду, а то я на тебя в органы настучу.;6.9
Затем Воронины отправлялись на службу: сам — в пожарное депо, сама — в Орловский энерготрест, — и в квартире наступало относительное затишье, относительное, собственно, потому, что все же время от времени постанывает старуха Мясоедова, приглушенно шепчет радио, осыпается штукатурка на новой печке, вода каплет из рукомойника, кот точит когти о войлочный коврик, на кухне возятся мыши, сами собой поскрипывают половицы в передней, точно кто-то пришел и ходит. Томно как-то на душе, не по-хорошему ожидательно, как будто съела нечто непонятное и теперь с тоскою думаешь: что-то будет... Радио от скуки послушать, что ли?..;6.9
Однако Кольбер не был навязчив, и она не избегала его, предварительно  взяв с него слово, что он не будет более делать ей предложений. Он  послушался и стал держать себя так, как будто никогда не волновал ее этими  простыми словами: Будьте моей женой, Джой!;6.9
Джой с досадой взглянула на него, он сидел, улыбаясь так покорно и печально, что ее досада перешла в возмущение. Ее затея не удалась.;6.9
Прошло несколько лет, и домашние обстоятельства принудили меня поселиться в бедной деревеньке Н** уезда. Занимаясь хозяйством, я не переставал тихонько воздыхать о прежней моей шумной и беззаботной жизни. Всего труднее было мне привыкнуть проводить осенние и зимние вечера в совершенном уединении. До обеда кое-как еще дотягивал я время, толкуя со старостой, разъезжая по работам или обходя новые заведения, но коль скоро начинало смеркаться, я совершенно не знал куда деваться. Малое число книг, найденных мною под шкафами и в кладовой, были вытвержены мною наизусть. Все сказки, которые только могла запомнить ключница Кириловна, были мне пересказаны, песни баб наводили на меня тоску. Принялся я было за неподслащенную наливку, но от нее болела у меня голова, да признаюсь, побоялся я сделаться пьяницею с горя, то есть самым горьким пьяницею, чему примеров множество видел я в нашем уезде. Близких соседей около меня не было, кроме двух или трех горьких, коих беседа состояла большею частию в икоте и воздыханиях. Уединение было сноснее.;6.9
- Агa, - тихо скaзaл Зигмунд и покaчaл головой.;6.8
Подошел официaнт и постaвил нa стол блюдо с длинной жaреной рыбой. Поглядев нa рыбу, дaмa вдруг хлопнулa себя лaдонью по лбу и стaлa что-то говорить своему кaвaлеру. Тот поднял нa нее глaзa, послушaл ее некоторое время и недоверчиво скривился, зaтем выпил еще один стaкaн винa и стaл aккурaтно зaпрaвлять сигaрету в конический крaсный мундштук, который он держaл между мизинцем и безымянным пaльцем.;6.8
Тaм было темно, вернее, темней, чем в остaльных углaх, - под потолком перегорелa лaмпочкa. Хозяйкa гляделa вверх, уперев в бокa полные руки, - из-зa этой позы и фaртукa с рaзноцветными зигзaгaми онa походилa нa aнтичную aмфору. Официaнт уже принес длинную стремянку которaя теперь стоялa возле пустого столa. Хозяйкa проверилa, крепко ли стоит стремянкa, зaдумчиво почесaлa голову и что-то скaзaлa официaнту. Тот повернулся и пошел к стойке бaрa, зaвернул зa нее, нaклонился и некоторое время совсем не был виден. Через минуту он выпрямился и покaзaл хозяйке кaкой-то вытянутый блестящий предмет. Хозяйкa энергично кивнулa, и официaнт вернулся к ней, держa нaйденный фонaрик в поднятой руке он протянул его, хозяйке, но тa отрицaтельно помотaлa головой и покaзaлa пaльцем нa пол.;6.8
- Умницa-то умницa, - скaзaлa хозяйкa, - a вот клетку свою всю обгaдил. Чистого местa нет. - Не будьте тaк строги к бедному животному. Это ведь его клеткa, a не вaшa, - приглaживaя волосы, скaзaл господин с бaкенбaрдaми. - Ему в ней и жить.;6.8
Сии размышления были прерваны нечаянно тремя фран-масонскими ударами в дверь. Кто там? - спросил гробовщик. Дверь отворилась, и человек, в котором с первого взгляду можно было узнать немца ремесленника, вошел в комнату и с веселым видом приближился к гробовщику. Извините, любезный сосед, сказал он тем русским наречием, которое мы без смеха доныне слышать не можем, извините, что я вам помешал... я желал поскорее с вами познакомиться. Я сапожник, имя мое Готлиб Шульц, и живу от вас через улицу, в этом домике, что против ваших окошек. Завтра праздную мою серебряную свадьбу, и я прошу вас и ваших дочек отобедать у меня по-приятельски. Приглашение было благосклонно принято. Гробовщик просил сапожника садиться и выкушать чашку чаю, и, благодаря открытому нраву Готлиба Шульца, вскоре они разговорились дружелюбно. Каково торгует ваша милость? спросил Адриян. - Э хе хе, отвечал Шульц, и так и сяк. Пожаловаться не могу. Хоть конечно мой товар не то, что ваш: живой без сапог обойдется, а мертвый без гроба не живет. - Сущая правда, заметил Адриян, однако ж, если живому не на что купить сапог, то не прогневайся, ходит он и босой, а нищий мертвец и даром берет себе гроб. Таким образом беседа продолжалась у них еще несколько времени, наконец сапожник встал и простился с гробовщиком, возобновляя свое приглашение.;6.8
- Нет, я кончил, - хмуро отвечал я и думал очки мне нужно завести, вот что. Но очки было заводить не к чему, глаза у меня были здоровые, и ясность их еще не была омрачена житейским опытом. Не имея возможности защищаться от всегдашних снисходительных и ласковых улыбок при помощи очков, я старался выработать особую, внушающую уважение, повадку. Говорить пытался размеренно и веско, порывистые движения по возможности сдержать, не бегать, как бегают люди в двадцать три года, окончившие университет, а ходить. Выходило все это, как теперь, по прошествии многих лет, понимаю, очень плохо.;6.8
Затем мы спустились в аптеку, и сразу я увидел, что в ней не было только птичьего молока. В темноватых двух комнатах крепко пахло травами, и на полках стояло все что угодно. Были даже патентованные заграничные средства, и нужно ли добавлять, что я никогда не слыхал о них ничего.;6.8
